CNPJ,Loja,Segmento,GP,GN,Feirao,Comercial,Gestor,Estoque,Faixa_Estoque,Ultima_Atualizacao,Faixa_Atualizacao,Status_Pgto
59267349000137,M3 Autos,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Henrique Fernandez Beltrão,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
59282524000165,MOTOCAR,Concessionária,PR1 - DOUGLAS INÁCIO DA SILVA,RODRIGO AUGUSTO HARTMANN NUNES,Feirão Pontual - 3 Feirões,Lucynara Ochiai,Renan Winterink,15,Até 20,27/08/2026,Até 15 dias,1 PARC ATRASO
59286798000122,Aw Comercio de Veiculos,RevendaCarro,SC2 - FABIANO HEIL DIAS,Matheus Cuty,FEIRÃO SETEMBRO - P,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
59355786000102,Pelicano Auto Car Ltda,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Janine aparecida Sales Araujo,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,37,Até 50,25/08/2026,Até 15 dias,AGUARDANDO_PAGAMENTO
59430491000153,GDR MOTORS,RevendaCarro,SP8 - VAGO,KARINA PASQUARELLI,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
59472436000126,TMCAR,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,THIAGO ROMERO SOARES Dantas,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
59497540000175,Bill Veiculos Ltda - ME,RevendaCarro,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,RENATA LOPES,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
59558978000116,smart motos ltda - smart motos,RevendaMoto,CO2 - THEONILO GONCALINO DE ALMEIDA,luiza mendonça de la higuera puig,FEIRÃO SETEMBRO - P,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
59574692000124,CALDIERARO MOTORS,Revenda Multimarcas,RS1 - DAIANE DOS SANTOS CORREA,Adriana Alles,Feirão Pontual - 2 Feirões,Bruna de Paula,Renan Winterink,36,Até 50,27/08/2026,Até 15 dias,PAGA
59646276000194,1961 AUTOS & LOGISTICAS LTDA,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Annie Lima Ximenes,FEIRÃO SETEMBRO - P,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
59747418000100,Lucineia de Fátima sponton cazzoli vendramini,RevendaCarro,SPINT3 - FABIO YOSHIKAZU TANIGUTI,Bruno Eduardo de Oliveira,FEIRÃO SETEMBRO - P,Andre Souza,Luana Mota,0,Sem Estoque,,Nunca atualizou,PAGA
59771389000111,ANDRECAR VEICULOS LTDA,Concessionária,RS1 - DAIANE DOS SANTOS CORREA,CARLOS ROBERTO MACHADO LA ROCCA,Feirão Pontual - Feirão Setembro,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
59782845000129,UNIAUTO,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,RENAN FELIPE DE OLIVEIRA CHIARI,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
5980758000157,POINT CAR AUTOMOVEIS,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,Juliana Vanin Macedo,FEIRÃO SETEMBRO - M,Bruna de Paula,Renan Winterink,7,Até 10,19/05/2026,Acima de 90 dias,PAGA
59826580000113,Yellow car multimarcas,Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,Eduardo Felipe Faria,Feirão Pontual - Feirão Setembro,Luana Marques,Juliana Grande,201,Acima 101,29/08/2026,Até 15 dias,PAGA
59855364000104,JACARE VEICULOS,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,Hericles Adriano Ribeiro da Silva,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
59863384000119,GG veículos,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Gláucio luiz,Feirão Pontual - Feirão Setembro,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,EM PROCESSAMENTO
59934012000136,MONTEIRO VEICULOS LTDA,Revenda Multimarcas,CO1 - NADIA JAMAYARA CARDOSO PRIMO,keila rosecler bispo matos,Feirão Pontual - 3 Feirões,Tatiane Silva,Renan Winterink,0,Sem Estoque,29/01/2026,Acima de 90 dias,4 PARC ATRASO
59962656000138,Major veiculos spe ltda,RevendaCarro,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Cinthya Wallenska Castro Cunha de Moura,FEIRÃO SETEMBRO - P,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,03/12/2025,Acima de 90 dias,PAGA
59994835000157,MARANATA VEICULOS Contagem,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Poliane Lopes de Souza Penido,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,20,Até 20,31/08/2026,Até 15 dias,1 PARC ATRASO
60039911000154,AUTOLIDER MULTIMARCAS LTDA,RevendaCarro,SC1 - ELIANE DA SILVEIRA,LUCIANA PEREIRA,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
60054250000136,Auto K veículos,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Renan Rodrigues dos Santos Ribas,FEIRÃO SETEMBRO - P,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
60122303000109,Sobral Motors,RevendaCarro,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,vinicius rosi garcia thereza,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
60184185000163,COELHO VEICULOS LTDA - COELHO VEICULOS,RevendaCarro,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,ANTONIO MARCOS DA SILVA NOBREGA,FEIRÃO SETEMBRO - P,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
60228064000176,HR VEICULOS LTDA,RevendaCarro,SPINT3 - FABIO YOSHIKAZU TANIGUTI,EDUARDO MACIEL,FEIRÃO SETEMBRO - M,Andre Souza,Luana Mota,9,Até 10,11/06/2026,61 a 90 dias,PAGA
60287908000150,AUTOSHOW  MULTIMARCAS LTDA,Revenda Multimarcas,NO2 - LUIZ CLAUDIO DA PALMA DE ALMEIDA MAIA,Renata Marinho Lopes,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,3,Até 5,06/05/2026,Acima de 90 dias,PAGA
60293810000105,VALLECAR,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Alison Kodi Hirata,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,1,Até 5,05/06/2026,61 a 90 dias,PAGA
60321685000108,MD CONSULTORIA AUTOMOTIVA LTDA,RevendaCarro,SP3 - EDWARD PEREZ CAMPOS,Eduardo Felipe Faria,FEIRÃO SETEMBRO - P,Luana Marques,Juliana Grande,0,Sem Estoque,08/11/2025,Acima de 90 dias,PAGA
60371640000130,Hiper Veiculos Arapongas,RevendaCarro,PR2 - MARIA INES ANTUNES,WILSON RICHARD NASCIMENTO DOS SANTOS,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
60385335000105,B CAR AGENCIA DE VEICULOS LTDA,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,ANTONIO WANDESON DUARTE PEREIRA,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
60420559000100,GILSON COMERCIO DE VEICULOS LTDA,RevendaCarro,CO2 - THEONILO GONCALINO DE ALMEIDA,GILSON JOSE DA CUNHA,FEIRÃO SETEMBRO - P,Tatiane Silva,Renan Winterink,32,Até 50,25/08/2026,Até 15 dias,PAGA
60447369000179,ADMILSON CARVALHO DA COSTA VEICULOS LTDA,RevendaCarro,SPINT3 - FABIO YOSHIKAZU TANIGUTI,Luiz Antonio Alves Zara,FEIRÃO SETEMBRO - M,Andre Souza,Luana Mota,41,Até 50,04/07/2026,31 a 60 dias,PAGA
60451586000132,M Perci Netto Ltda,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,Edson Luís Alves Lopes,FEIRÃO SETEMBRO - M,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
60496756000103,GS Automóveis,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Luciana Pereira,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,1,Até 5,10/08/2026,Até 30 dias,PAGA
60529984000124,HARMAN MOTORS LTDA,RevendaCarro,SPINT1 - CHRISTIANE LOPES,vinicius felipe bernardes de godoi,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
60614411000107,MARCIO VEICULOS - M.V. Ltda,RevendaCarro,SPINT5 - EDILSON BERNAL MOLEIRO,veridiana furlani hummel dos santos,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
60667197000149,Fast car ltda,RevendaCarro,SPINT1 - CHRISTIANE LOPES,Felipe menezes de mello,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
60723311000100,BECX MOTORS COMERCIO DE VEICULOS LTDA,Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,MARCOS ROBERTO OLIVEIRA DA SILVA,Feirão Pontual - Feirão Setembro,Luana Marques,Juliana Grande,0,Sem Estoque,23/09/2025,Acima de 90 dias,PAGA
60780485000105,Lopes Marques Comércio de Veículos Ltda.,Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,Plinio Viani Rangel de Farias,Feirão Pontual - Feirão Setembro,Luana Marques,Juliana Grande,5,Até 5,02/07/2026,31 a 60 dias,EM PROCESSAMENTO
60801433000178,Thor Motors,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Weslei Harnack,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,2,Até 5,01/07/2026,61 a 90 dias,PAGA
60973072000147,GM AUTOSS LTDA,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,antonio jose ayres da silva,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,21,Até 30,22/08/2026,Até 15 dias,2 PARC ATRASO
61007462000125,LVR VEICULOS LTDA,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,KRYSLAISA FONSECA FERRO,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,10,Até 10,27/08/2026,Até 15 dias,1 PARC ATRASO
61012003000130,KM VEICULOS,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Leivia emanuelle oliveira dos Santos,Feirão Pontual - Feirão Setembro,Fernanda Souza,Fernanda Souza,0,Sem Estoque,30/07/2026,31 a 60 dias,PAGA
61023696000166,CREPALDI MOTORS,RevendaCarro,SPINT5 - EDILSON BERNAL MOLEIRO,Carlos Alberto Rosa,2 FEIROES - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
61040188000196,DANIEL STIVAL VEICULOS LTDA,RevendaCarro,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,MAIRA GONCALVES AMORIM,FEIRÃO SETEMBRO - M,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
6109889000126,Ellen Victor,RevendaCarro,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Jean Francisco Emídio de Almeida,FEIRÃO SETEMBRO - P,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
61114303000120,RC Motors,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Henrique Fernandez Beltrão,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
61153539000175,premium veiculos ltda,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,rosmar silveira nunes,FEIRÃO SETEMBRO - M,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
61196305000105,Rota Sol,Revenda Multimarcas,PR1 - DOUGLAS INÁCIO DA SILVA,Joao Leonardo Dacheri,Feirão Pontual - Feirão Setembro,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
61208210000164,R11 Veículos,Revenda Multimarcas,SP4 - TIAGO FLORIANO OLIVEIRA,SUELEM MATIAS DOS SANTOS,Feirão Pontual - 3 Feirões,Luana Marques,Juliana Grande,7,Até 10,11/08/2026,Até 30 dias,5 PARC ATRASO
61226483000131,G3 PREMIUM COMERCIO DE VEICULOS LTDA,RevendaCarro,CO1 - NADIA JAMAYARA CARDOSO PRIMO,TIAGO DA CUNHA ALVES,FEIRÃO SETEMBRO - P,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
61304446000102,MALIZA MULTIMARCAS LTDA,Revenda Multimarcas,SPINT4 - VINICIUS THIAGO PINHEIRO DOS SANTOS,Vilmanir Coldebella,Feirão Pontual - Feirão Setembro,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
61348879000151,Diego Borges de Sousa Ltda / autos multimarcas,RevendaCarro,CO1 - NADIA JAMAYARA CARDOSO PRIMO,Rickson souza de lima,FEIRÃO SETEMBRO - M,Tatiane Silva,Renan Winterink,15,Até 20,31/08/2026,Até 15 dias,PAGA
61409847000119,G R A COMERCIO DE VEICULOS,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Guilherme Francisco dos Santos,Feirão Pontual - 2 Feirões,Gabriel Pereira,Renan Winterink,37,Até 50,28/08/2026,Até 15 dias,PAGA
6144555000193,Vero Automoveis,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Nathalia Pereira de Oliveira,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,29,Até 30,29/08/2026,Até 15 dias,PAGA
6154956000124,NF MULTIMARCAS DE VEICULOS LTDA,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,Karen Sabrina Neves da Silva,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
61589870000132,UGGIONI MOTORS LTDA,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Cynthia Fernandes Moura,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,39,Até 50,25/08/2026,Até 15 dias,PAGA
61594932000102,ODCAR VEICULOS LTDA,RevendaCarro,CO2 - THEONILO GONCALINO DE ALMEIDA,Karine Gonçalves dos Santos,FEIRÃO SETEMBRO - P,Tatiane Silva,Renan Winterink,16,Até 20,31/08/2026,Até 15 dias,PAGA
61659919000186,f. saad veiculos,RevendaCarro,CO2 - THEONILO GONCALINO DE ALMEIDA,ISABELA FONSECA DE MELLO,FEIRÃO SETEMBRO - P,Tatiane Silva,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
61752143000144,COLONIAL VEICULOS MULTIMARCAS LTDA,RevendaCarro,SPINT5 - EDILSON BERNAL MOLEIRO,ELISANGELA FURQUIM LEMOS,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,09/06/2023,Acima de 90 dias,PAGA
61852835000164,STRABE MOTORS,RevendaCarro,SP4 - TIAGO FLORIANO OLIVEIRA,Victoria Barreiro,FEIRÃO SETEMBRO - M,Luana Marques,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
61890814000133,DIAS & CAVALCANTI LTDA,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,Cláudio Gonçalves Soutinho,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,3,Até 5,18/05/2026,Acima de 90 dias,PAGA
62008658000105,A3 autos comércio de veículos ltda,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Clevina Santos melo,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,9,Até 10,16/05/2026,Acima de 90 dias,PAGA
6206217000139,Eurovel Multimarcas,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Roberta Cascaes,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,38,Até 50,18/08/2026,Até 15 dias,2 PARC ATRASO
620835000144,ANNE VEICULOS ITARARE UNIPESSOAL LTDA,Revenda Multimarcas,SPINT5 - EDILSON BERNAL MOLEIRO,VERIDIANA FURLANI HUMMEL DOS SANTOS,Feirão Pontual - 3 Feirões,Juliana Grande,Juliana Grande,20,Até 20,29/08/2026,Até 15 dias,PAGA
62111280000162,F de Sousa Dantas,Revenda Multimarcas,NE2 - TASSIA CAMILA GOMES DE OLIVEIRA,THIAGO ROMERO SOARES Dantas,Feirão Pontual - 3 Feirões,Ruana Figueroa,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
62121955000154,ZÉ MULTIMARCAS LTDA,Revenda Multimarcas,SE1 - BRUNO NOGUEIRA MARTINS,Diego Timoteo Santos,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
62156679000160,SEGALLA MOTORS,Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,Eduardo Felipe Faria,Feirão Pontual - 3 Feirões,Luana Marques,Juliana Grande,27,Até 30,27/08/2026,Até 15 dias,PAGA
62177739000120,ARIEL AUTOMOVEIS,Revenda Multimarcas,SC1 - ELIANE DA SILVEIRA,Eduardo Bittencourt,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,10,Até 10,22/07/2026,31 a 60 dias,2 PARC ATRASO
6221863000175,J F COMERCIO E CORRETAGEM DE VEICULOS LTDA,RevendaCarro,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Fabíola elcky Barbosa de Sá,FEIRÃO SETEMBRO - G,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
62242034000140,Vittarosso Motors LTda,RevendaCarro,SPINT1 - CHRISTIANE LOPES,Ana Cristina Antônio Ramos,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
6231144000135,Ozias Veiculos,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Carlos Eduardo,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
62430638000110,TDL MULTIMARCAS LTDA,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,WESLEY PAULO GONCALVES,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,11,Até 20,04/08/2026,Até 30 dias,PAGA
62441335000100,DCPRIME VEICULOS LTDA,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Mateus da Silva Dutra,FEIRÃO SETEMBRO - P,Gabriel Pereira,Renan Winterink,3,Até 5,15/04/2026,Acima de 90 dias,PAGA
62445642000151,Car Vision Multimarcas,Revenda Multimarcas,SP3 - EDWARD PEREZ CAMPOS,Eduardo Felipe Faria,Feirão Pontual - Feirão Setembro,Luana Marques,Juliana Grande,35,Até 50,06/08/2026,Até 30 dias,PAGA
62510260000164,A P CORDEIRO COMERCIO DE VEICULOS,Revenda Multimarcas,CO2 - THEONILO GONCALINO DE ALMEIDA,Jhenifer Mendes Welter,Feirão Pontual - 3 Feirões,Tatiane Silva,Renan Winterink,15,Até 20,11/05/2026,Acima de 90 dias,PAGA
62570161000178,FERNANDES MULTIMARCAS LTDA,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,HIGOR ARRUDA MANOEL,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
62582422000170,ROMA VEICULOS,Revenda Multimarcas,NO1 - MARCOS WILLIAM MAIA LEMES JUNIOR,PAULO PORTELLA,Feirão Pontual - 3 Feirões,,,11,Até 20,27/05/2026,Acima de 90 dias,PAGA
62614218000193,One Motors,RevendaCarro,SP5 - STEPHANIE REIS,Rafael Andrade Brito,FEIRÃO SETEMBRO - M,Andre Souza,Luana Mota,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
62645418000103,Green car multimarcas,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Eduardo Bittencourt,FEIRÃO SETEMBRO - P,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
6281393000135,ANDRE CAR VEICULOS,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Ricardo Miranda,Feirão Pontual - 3 Feirões,Ludmila Martins,Renan Winterink,51,Até 100,31/08/2026,Até 15 dias,PAGA
6293228000101,Benecar Veículos,RevendaCarro,SP7 - FLAVIA DE FATIMA CORREA,Ana Karina Ribeiro dos Reis MAriano,FEIRÃO SETEMBRO - P,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
62956269000101,Smirelli motors,RevendaCarro,SPINT1 - CHRISTIANE LOPES,Luiz Fernando do Nascimento Aguiar,FEIRÃO SETEMBRO - M,Juliana Grande,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA
63186345000100,DP MULTICAR LTDA,Revenda Multimarcas,NE1 - FRANCISCA IVANISE CARVALHO FERNANDES,Luiz Thyago Pinheiro santos de Castro,Feirão Pontual - 3 Feirões,Fernanda Souza,Fernanda Souza,34,Até 50,09/07/2026,31 a 60 dias,PAGA
63275603000116,MICO JR AUTOMOVEIS LTDA,RevendaCarro,SC2 - FABIANO HEIL DIAS,Luciano dos santos,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
63341882000179,Lucar Automoveis ltda,RevendaCarro,SC2 - FABIANO HEIL DIAS,Jose Alexandre Pereira de Souza,FEIRÃO SETEMBRO - M,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
63422632000163,FG automóveis ltda,Revenda Multimarcas,NE3 - PAULO AMERICO LEMOS DE SEIXAS FILHO,Clevina Santos melo,Feirão Pontual - Feirão Setembro,Fernanda Souza,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA
63541780000105,AUDRIX MOTORS LTDA,RevendaCarro,SC1 - ELIANE DA SILVEIRA,Alex Mateus Gugel,FEIRÃO SETEMBRO - P,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO
63554643000105,Piquira automóveis LTDA,RevendaCarro,SP3 - EDWARD PEREZ CAMPOS,André Vinicius dos Reis,FEIRÃO SETEMBRO - M,Luana Marques,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
63607425000183,RENATO GOMES DAVID,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Advan mariano dias,Feirão Pontual - Feirão Setembro,Ludmila Martins,Renan Winterink,16,Até 20,25/08/2026,Até 15 dias,PAGA
63777555000164,1 CLICK COMÉRCIO DE VEÍCULOS LTDA,RevendaCarro,MG1 - DOUGLAS HENRIQUE FERREIRA,WESLEY PAULO GONCALVES,FEIRÃO SETEMBRO - M,Ludmila Martins,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE
63835762000128,JP CARROS LTDA,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,Marlon Jose Zaranski,Feirão Pontual - Feirão Setembro,Gabriel Pereira,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
64015666000104,CONSTHERME GARAGE MULTIMARCAS LTDA,Revenda Multimarcas,SPINT5 - EDILSON BERNAL MOLEIRO,Anderson Salomao de Moraes,Feirão Pontual - 3 Feirões,Juliana Grande,Juliana Grande,19,Até 20,11/08/2026,Até 30 dias,PAGA
64070581000110,AutoPrime Veículos,RevendaCarro,PR1 - DOUGLAS INÁCIO DA SILVA,Joao leonardo Dacheri,FEIRÃO SETEMBRO - M,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
6528784000373,CCN Veículos,Revenda Multimarcas,PR1 - DOUGLAS INÁCIO DA SILVA,Joao Leonardo Dacheri,Feirão Pontual - Feirão Setembro,Lucynara Ochiai,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
6539863000118,Zilli Veiculos Ltda,Revenda Multimarcas,SC2 - FABIANO HEIL DIAS,fernanda gomes farinha quadros,Feirão Pontual - 3 Feirões,Gabriel Pereira,Renan Winterink,121,Acima 101,29/08/2026,Até 15 dias,PAGA
65522955000154,INTERMONZA AUTOMOVEIS LTDA,RevendaCarro,SP3 - EDWARD PEREZ CAMPOS,HENRIQUE ALVES GOMES,FEIRÃO SETEMBRO - M,Luana Marques,Juliana Grande,0,Sem Estoque,17/05/2022,Acima de 90 dias,PAGA
66879040000163,IDEAL VEICULOS COMERCIO E INTERMEDIACOES,Revenda Multimarcas,SP5 - STEPHANIE REIS,juliane aparecida do nascimento alves,Feirão Pontual - 3 Feirões,Andre Souza,Luana Mota,71,Até 100,27/08/2026,Até 15 dias,PAGA
6699215000129,MARTINS VEÍCULOS,Revenda Multimarcas,RS1 - DAIANE DOS SANTOS CORREA,André Luiz Hennemann,Feirão Pontual - 3 Feirões,Bruna de Paula,Renan Winterink,43,Até 50,31/08/2026,Até 15 dias,PAGA
67005167000116,DN AUTO SEMINOVOS,Revenda Multimarcas,MG1 - DOUGLAS HENRIQUE FERREIRA,Patricia da Silva Almeida,Feirão Pontual - 2 Feirões,Ludmila Martins,Renan Winterink,26,Até 30,31/08/2026,Até 15 dias,PAGA
670304000166,MAZOLA AUTOMOVEIS LTDA,RevendaCarro,SPINT3 - FABIO YOSHIKAZU TANIGUTI,Emerson Bonfim Bonfim,FEIRÃO SETEMBRO - G,Andre Souza,Luana Mota,71,Até 100,28/08/2026,Até 15 dias,PAGA
67117283000127,ZL Multimarcas,Revenda Multimarcas,SP4 - TIAGO FLORIANO OLIVEIRA,Rafael Petri,Feirão Pontual - Feirão Setembro,Luana Marques,Juliana Grande,0,Sem Estoque,26/09/2025,Acima de 90 dias,PAGA
6789281000190,Panacor Multimarcas LTDA,RevendaCarro,RS1 - DAIANE DOS SANTOS CORREA,Ericles Pavel Rolin Moreira,FEIRÃO SETEMBRO - P,Bruna de Paula,Renan Winterink,0,Sem Estoque,,Nunca atualizou,PAGA
6877771000148,Stillo Veículos,Revenda Multimarcas,CO1 - NADIA JAMAYARA CARDOSO PRIMO,Luís Rodrigues Filho,Feirão Pontual - 3 Feirões,Tatiane Silva,Renan Winterink,99,Até 100,29/08/2026,Até 15 dias,PAGA
