CNPJ,Loja,Segmento,GN,Feirao,Comercial,Estoque,Faixa_Estoque,Ultima_Atualizacao,Faixa_Atualizacao,Status_Pgto,Tem_Credencial,Contato_Wpp,Contato_Email
60321685000108,MD CONSULTORIA AUTOMOTIVA LTDA,RevendaCarro,Eduardo Felipe Faria,FEIRÃO SETEMBRO - P,Luana Marques,0,Sem Estoque,08/11/2025,Acima de 90 dias,PAGA,Sim,Sim,Sim
60371640000130,Hiper Veiculos Arapongas,RevendaCarro,WILSON RICHARD NASCIMENTO DOS SANTOS,FEIRÃO SETEMBRO - M,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
60385335000105,B CAR AGENCIA DE VEICULOS LTDA,Revenda Multimarcas,ANTONIO WANDESON DUARTE PEREIRA,Feirão Pontual - 3 Feirões,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
60420559000100,GILSON COMERCIO DE VEICULOS LTDA,RevendaCarro,GILSON JOSE DA CUNHA,FEIRÃO SETEMBRO - P,Tatiane Silva,32,Até 50,25/08/2026,Até 15 dias,PAGA,Não,Não,Não
60447369000179,ADMILSON CARVALHO DA COSTA VEICULOS LTDA,RevendaCarro,Luiz Antonio Alves Zara,FEIRÃO SETEMBRO - M,Andre Souza,41,Até 50,04/07/2026,31 a 60 dias,PAGA,Sim,Não,Não
60451586000132,M Perci Netto Ltda,RevendaCarro,Edson Luís Alves Lopes,FEIRÃO SETEMBRO - M,Bruna de Paula,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
60496756000103,GS Automóveis,Revenda Multimarcas,Luciana Pereira,Feirão Pontual - Feirão Setembro,Gabriel Pereira,1,Até 5,10/08/2026,Até 30 dias,PAGA,Sim,Não,Não
60529984000124,HARMAN MOTORS LTDA,RevendaCarro,vinicius felipe bernardes de godoi,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
60614411000107,MARCIO VEICULOS - M.V. Ltda,RevendaCarro,veridiana furlani hummel dos santos,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
60667197000149,Fast car ltda,RevendaCarro,Felipe menezes de mello,FEIRÃO SETEMBRO - M,Juliana Grande,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Sim,Não,Não
60723311000100,BECX MOTORS COMERCIO DE VEICULOS LTDA,Revenda Multimarcas,MARCOS ROBERTO OLIVEIRA DA SILVA,Feirão Pontual - Feirão Setembro,Luana Marques,0,Sem Estoque,23/09/2025,Acima de 90 dias,PAGA,Sim,Não,Não
60780485000105,Lopes Marques Comércio de Veículos Ltda.,Revenda Multimarcas,Plinio Viani Rangel de Farias,Feirão Pontual - Feirão Setembro,Luana Marques,5,Até 5,02/07/2026,31 a 60 dias,EM PROCESSAMENTO,Sim,Não,Não
60801433000178,Thor Motors,Revenda Multimarcas,Weslei Harnack,Feirão Pontual - 3 Feirões,Gabriel Pereira,2,Até 5,01/07/2026,61 a 90 dias,PAGA,Sim,Sim,Sim
60973072000147,GM AUTOSS LTDA,Revenda Multimarcas,antonio jose ayres da silva,Feirão Pontual - 3 Feirões,Ruana Figueroa,21,Até 30,22/08/2026,Até 15 dias,2 PARC ATRASO,Sim,Não,Não
61007462000125,LVR VEICULOS LTDA,Revenda Multimarcas,KRYSLAISA FONSECA FERRO,Feirão Pontual - 3 Feirões,Fernanda Souza,10,Até 10,27/08/2026,Até 15 dias,1 PARC ATRASO,Sim,Sim,Sim
61012003000130,KM VEICULOS,Revenda Multimarcas,Leivia emanuelle oliveira dos Santos,Feirão Pontual - Feirão Setembro,Fernanda Souza,0,Sem Estoque,30/07/2026,31 a 60 dias,PAGA,Sim,Não,Não
61023696000166,CREPALDI MOTORS,RevendaCarro,Carlos Alberto Rosa,2 FEIROES - M,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Sim,Sim
61040188000196,DANIEL STIVAL VEICULOS LTDA,RevendaCarro,MAIRA GONCALVES AMORIM,FEIRÃO SETEMBRO - M,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
6109889000126,Ellen Victor,RevendaCarro,Jean Francisco Emídio de Almeida,FEIRÃO SETEMBRO - P,Ruana Figueroa,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
61114303000120,RC Motors,RevendaCarro,Henrique Fernandez Beltrão,FEIRÃO SETEMBRO - M,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
61153539000175,premium veiculos ltda,RevendaCarro,rosmar silveira nunes,FEIRÃO SETEMBRO - M,Bruna de Paula,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
61196305000105,Rota Sol,Revenda Multimarcas,Joao Leonardo Dacheri,Feirão Pontual - Feirão Setembro,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Sim,Não,Não
61208210000164,R11 Veículos,Revenda Multimarcas,SUELEM MATIAS DOS SANTOS,Feirão Pontual - 3 Feirões,Luana Marques,7,Até 10,11/08/2026,Até 30 dias,5 PARC ATRASO,Sim,Não,Não
61226483000131,G3 PREMIUM COMERCIO DE VEICULOS LTDA,RevendaCarro,TIAGO DA CUNHA ALVES,FEIRÃO SETEMBRO - P,Tatiane Silva,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
61304446000102,MALIZA MULTIMARCAS LTDA,Revenda Multimarcas,Vilmanir Coldebella,Feirão Pontual - Feirão Setembro,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
61348879000151,Diego Borges de Sousa Ltda / autos multimarcas,RevendaCarro,Rickson souza de lima,FEIRÃO SETEMBRO - M,Tatiane Silva,15,Até 20,31/08/2026,Até 15 dias,PAGA,Sim,Não,Não
61409847000119,G R A COMERCIO DE VEICULOS,Revenda Multimarcas,Guilherme Francisco dos Santos,Feirão Pontual - 2 Feirões,Gabriel Pereira,37,Até 50,28/08/2026,Até 15 dias,PAGA,Sim,Não,Não
6144555000193,Vero Automoveis,Revenda Multimarcas,Nathalia Pereira de Oliveira,Feirão Pontual - 3 Feirões,Ludmila Martins,29,Até 30,29/08/2026,Até 15 dias,PAGA,Não,Não,Não
6154956000124,NF MULTIMARCAS DE VEICULOS LTDA,RevendaCarro,Karen Sabrina Neves da Silva,FEIRÃO SETEMBRO - M,Ludmila Martins,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Sim,Sim
61589870000132,UGGIONI MOTORS LTDA,Revenda Multimarcas,Cynthia Fernandes Moura,Feirão Pontual - 3 Feirões,Gabriel Pereira,39,Até 50,25/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
61594932000102,ODCAR VEICULOS LTDA,RevendaCarro,Karine Gonçalves dos Santos,FEIRÃO SETEMBRO - P,Tatiane Silva,16,Até 20,31/08/2026,Até 15 dias,PAGA,Não,Não,Não
61659919000186,f. saad veiculos,RevendaCarro,ISABELA FONSECA DE MELLO,FEIRÃO SETEMBRO - P,Tatiane Silva,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
61752143000144,COLONIAL VEICULOS MULTIMARCAS LTDA,RevendaCarro,ELISANGELA FURQUIM LEMOS,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,09/06/2023,Acima de 90 dias,PAGA,Não,Não,Não
61852835000164,STRABE MOTORS,RevendaCarro,Victoria Barreiro,FEIRÃO SETEMBRO - M,Luana Marques,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
61890814000133,DIAS & CAVALCANTI LTDA,Revenda Multimarcas,Cláudio Gonçalves Soutinho,Feirão Pontual - 3 Feirões,Ruana Figueroa,3,Até 5,18/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
62008658000105,A3 autos comércio de veículos ltda,Revenda Multimarcas,Clevina Santos melo,Feirão Pontual - 3 Feirões,Fernanda Souza,9,Até 10,16/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
6206217000139,Eurovel Multimarcas,Revenda Multimarcas,Roberta Cascaes,Feirão Pontual - 3 Feirões,Gabriel Pereira,38,Até 50,18/08/2026,Até 15 dias,2 PARC ATRASO,Sim,Sim,Sim
620835000144,ANNE VEICULOS ITARARE UNIPESSOAL LTDA,Revenda Multimarcas,VERIDIANA FURLANI HUMMEL DOS SANTOS,Feirão Pontual - 3 Feirões,Juliana Grande,20,Até 20,29/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
62111280000162,F de Sousa Dantas,Revenda Multimarcas,THIAGO ROMERO SOARES Dantas,Feirão Pontual - 3 Feirões,Ruana Figueroa,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
62121955000154,ZÉ MULTIMARCAS LTDA,Revenda Multimarcas,Diego Timoteo Santos,Feirão Pontual - 3 Feirões,Ludmila Martins,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
62156679000160,SEGALLA MOTORS,Revenda Multimarcas,Eduardo Felipe Faria,Feirão Pontual - 3 Feirões,Luana Marques,27,Até 30,27/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
62177739000120,ARIEL AUTOMOVEIS,Revenda Multimarcas,Eduardo Bittencourt,Feirão Pontual - 3 Feirões,Gabriel Pereira,10,Até 10,22/07/2026,31 a 60 dias,2 PARC ATRASO,Sim,Não,Não
6221863000175,J F COMERCIO E CORRETAGEM DE VEICULOS LTDA,RevendaCarro,Fabíola elcky Barbosa de Sá,FEIRÃO SETEMBRO - G,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
62242034000140,Vittarosso Motors LTda,RevendaCarro,Ana Cristina Antônio Ramos,FEIRÃO SETEMBRO - M,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
6231144000135,Ozias Veiculos,RevendaCarro,Carlos Eduardo,FEIRÃO SETEMBRO - M,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
62430638000110,TDL MULTIMARCAS LTDA,Revenda Multimarcas,WESLEY PAULO GONCALVES,Feirão Pontual - 3 Feirões,Ludmila Martins,11,Até 20,04/08/2026,Até 30 dias,PAGA,Sim,Sim,Sim
62441335000100,DCPRIME VEICULOS LTDA,RevendaCarro,Mateus da Silva Dutra,FEIRÃO SETEMBRO - P,Gabriel Pereira,3,Até 5,15/04/2026,Acima de 90 dias,PAGA,Sim,Não,Não
62445642000151,Car Vision Multimarcas,Revenda Multimarcas,Eduardo Felipe Faria,Feirão Pontual - Feirão Setembro,Luana Marques,35,Até 50,06/08/2026,Até 30 dias,PAGA,Sim,Não,Não
62510260000164,A P CORDEIRO COMERCIO DE VEICULOS,Revenda Multimarcas,Jhenifer Mendes Welter,Feirão Pontual - 3 Feirões,Tatiane Silva,15,Até 20,11/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
62570161000178,FERNANDES MULTIMARCAS LTDA,Revenda Multimarcas,HIGOR ARRUDA MANOEL,Feirão Pontual - Feirão Setembro,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
62582422000170,ROMA VEICULOS,Revenda Multimarcas,PAULO PORTELLA,Feirão Pontual - 3 Feirões,,11,Até 20,27/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
62614218000193,One Motors,RevendaCarro,Rafael Andrade Brito,FEIRÃO SETEMBRO - M,Andre Souza,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Não,Não,Não
62645418000103,Green car multimarcas,RevendaCarro,Eduardo Bittencourt,FEIRÃO SETEMBRO - P,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
6281393000135,ANDRE CAR VEICULOS,Revenda Multimarcas,Ricardo Miranda,Feirão Pontual - 3 Feirões,Ludmila Martins,51,Até 100,31/08/2026,Até 15 dias,PAGA,Sim,Não,Não
6293228000101,Benecar Veículos,RevendaCarro,Ana Karina Ribeiro dos Reis MAriano,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
62956269000101,Smirelli motors,RevendaCarro,Luiz Fernando do Nascimento Aguiar,FEIRÃO SETEMBRO - M,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
63186345000100,DP MULTICAR LTDA,Revenda Multimarcas,Luiz Thyago Pinheiro santos de Castro,Feirão Pontual - 3 Feirões,Fernanda Souza,34,Até 50,09/07/2026,31 a 60 dias,PAGA,Sim,Sim,Sim
63275603000116,MICO JR AUTOMOVEIS LTDA,RevendaCarro,Luciano dos santos,FEIRÃO SETEMBRO - M,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Não,Sim,Sim
63341882000179,Lucar Automoveis ltda,RevendaCarro,Jose Alexandre Pereira de Souza,FEIRÃO SETEMBRO - M,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
63422632000163,FG automóveis ltda,Revenda Multimarcas,Clevina Santos melo,Feirão Pontual - Feirão Setembro,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
63541780000105,AUDRIX MOTORS LTDA,RevendaCarro,Alex Mateus Gugel,FEIRÃO SETEMBRO - P,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Não,Não,Não
63554643000105,Piquira automóveis LTDA,RevendaCarro,André Vinicius dos Reis,FEIRÃO SETEMBRO - M,Luana Marques,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Sim,Sim
63607425000183,RENATO GOMES DAVID,Revenda Multimarcas,Advan mariano dias,Feirão Pontual - Feirão Setembro,Ludmila Martins,16,Até 20,25/08/2026,Até 15 dias,PAGA,Sim,Não,Não
63777555000164,1 CLICK COMÉRCIO DE VEÍCULOS LTDA,RevendaCarro,WESLEY PAULO GONCALVES,FEIRÃO SETEMBRO - M,Ludmila Martins,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
63835762000128,JP CARROS LTDA,Revenda Multimarcas,Marlon Jose Zaranski,Feirão Pontual - Feirão Setembro,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
64015666000104,CONSTHERME GARAGE MULTIMARCAS LTDA,Revenda Multimarcas,Anderson Salomao de Moraes,Feirão Pontual - 3 Feirões,Juliana Grande,19,Até 20,11/08/2026,Até 30 dias,PAGA,Sim,Sim,Sim
64070581000110,AutoPrime Veículos,RevendaCarro,Joao leonardo Dacheri,FEIRÃO SETEMBRO - M,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
6528784000373,CCN Veículos,Revenda Multimarcas,Joao Leonardo Dacheri,Feirão Pontual - Feirão Setembro,Lucynara Ochiai,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
6539863000118,Zilli Veiculos Ltda,Revenda Multimarcas,fernanda gomes farinha quadros,Feirão Pontual - 3 Feirões,Gabriel Pereira,121,Acima 101,29/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
65522955000154,INTERMONZA AUTOMOVEIS LTDA,RevendaCarro,HENRIQUE ALVES GOMES,FEIRÃO SETEMBRO - M,Luana Marques,0,Sem Estoque,17/05/2022,Acima de 90 dias,PAGA,Não,Sim,Sim
66879040000163,IDEAL VEICULOS COMERCIO E INTERMEDIACOES,Revenda Multimarcas,juliane aparecida do nascimento alves,Feirão Pontual - 3 Feirões,Andre Souza,71,Até 100,27/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
6699215000129,MARTINS VEÍCULOS,Revenda Multimarcas,André Luiz Hennemann,Feirão Pontual - 3 Feirões,Bruna de Paula,43,Até 50,31/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
67005167000116,DN AUTO SEMINOVOS,Revenda Multimarcas,Patricia da Silva Almeida,Feirão Pontual - 2 Feirões,Ludmila Martins,26,Até 30,31/08/2026,Até 15 dias,PAGA,Sim,Não,Não
670304000166,MAZOLA AUTOMOVEIS LTDA,RevendaCarro,Emerson Bonfim Bonfim,FEIRÃO SETEMBRO - G,Andre Souza,71,Até 100,28/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
67117283000127,ZL Multimarcas,Revenda Multimarcas,Rafael Petri,Feirão Pontual - Feirão Setembro,Luana Marques,0,Sem Estoque,26/09/2025,Acima de 90 dias,PAGA,Sim,Não,Não
6789281000190,Panacor Multimarcas LTDA,RevendaCarro,Ericles Pavel Rolin Moreira,FEIRÃO SETEMBRO - P,Bruna de Paula,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
6877771000148,Stillo Veículos,Revenda Multimarcas,Luís Rodrigues Filho,Feirão Pontual - 3 Feirões,Tatiane Silva,99,Até 100,29/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
6984527000184,ANTONIO CESAR BELLA,Revenda Multimarcas,FRANCISCO ESIO DANTAS FRANCO,Feirão Pontual - Feirão Setembro,Luana Marques,0,Sem Estoque,01/07/2024,Acima de 90 dias,EM PROCESSAMENTO,Sim,Não,Não
6986531000181,JARBERSON VEICULOS,RevendaCarro,Lucas Vinicius de Lucena Silva,FEIRÃO SETEMBRO - M,Fernanda Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
7054573000147,VINCITORE VEÍCULOS LTDA,Revenda Multimarcas,Izadora Geraldo de Medeiros,Feirão Pontual - 3 Feirões,Gabriel Pereira,31,Até 50,24/08/2026,Até 15 dias,2 PARC ATRASO,Sim,Sim,Sim
7072241000195,GM CAR,Revenda Multimarcas,JOAO PEDRO DE BRITO SOUZA,Feirão Pontual - 3 Feirões,,10,Até 10,28/07/2026,31 a 60 dias,PAGA,Sim,Sim,Sim
7097731000146,J.M.E. VEICULOS CAMINHOES MATERIAIS DE CONSTRUCAO E LOCACAO DE MAQUINAS AGRICOLAS LTDA,RevendaCarro,Felipe Gomes da Silva,FEIRÃO SETEMBRO - M,Juliana Grande,29,Até 30,27/08/2026,Até 15 dias,PENDENTE_ACEITE,Não,Não,Não
7127192000140,J. J. ALIANCA VEICULOS EIRELI,RevendaCarro,Eliana Serafim de freitas,2 FEIROES - G,Luana Mota,0,Sem Estoque,27/02/2026,Acima de 90 dias,AGUARDANDO_PAGAMENTO,Não,Não,Não
71444475000387,AUTOMEC COMERCIAL DE VEICULOS LTDA,Concessionária,José Roberto Bozio,Feirão Pontual - 3 Feirões,Juliana Grande,32,Até 50,22/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
71444475000620,AUTOMEC COMERCIAL DE VEICULOS LTDA,Concessionária,José Roberto Bozio,Feirão Pontual - 3 Feirões,Juliana Grande,7,Até 10,22/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
71444475001278,AUTOMEC COMERCIAL DE VEICULOS LTDA,Concessionária,José Roberto Bozio,Feirão Pontual - 3 Feirões,Juliana Grande,26,Até 30,26/05/2026,Acima de 90 dias,PAGA,Sim,Sim,Sim
7186428000110,AUTO CRICIUMA AUTOMOVEIS,Revenda Multimarcas,ANA PAULA TACHINSKI CARDOSO,Feirão Pontual - 2 Feirões,Gabriel Pereira,9,Até 10,14/05/2026,Acima de 90 dias,AGUARDANDO_PAGAMENTO,Sim,Não,Não
7196643000100,FERETTI AUTOMOVEIS,Revenda Multimarcas,Rafael Carvalho Nunes,Feirão Pontual - Feirão Setembro,Gabriel Pereira,22,Até 30,19/08/2026,Até 15 dias,PAGA,Sim,Não,Não
7216848000282,MARCA COM DE VEICULOS LTDA,Revenda Multimarcas,RAFAELLY NUNES ALVES,Feirão Pontual - 3 Feirões,Gabriel Pereira,18,Até 20,19/08/2026,Até 15 dias,2 PARC ATRASO,Sim,Não,Não
7237119000121,BETO DE ARAPIRACA,Revenda Multimarcas,ELISIA NATALY LIMA MARTINS BARROS,Feirão Pontual - 3 Feirões,Fernanda Souza,8,Até 10,22/07/2026,31 a 60 dias,PAGA,Sim,Sim,Sim
7277737000103,GUARATO VEICULOS,Revenda Multimarcas,RUI ADALBERTO KUNZE JUNIOR,Feirão Pontual - Feirão Setembro,Tatiane Silva,0,Sem Estoque,,Nunca atualizou,AGUARDANDO_PAGAMENTO,Sim,Não,Não
72936917000103,R.FRANCESCHINI FERNANDES,RevendaCarro,Luiz Roberto galvao,FEIRÃO SETEMBRO - M,Andre Souza,0,Sem Estoque,12/01/2023,Acima de 90 dias,PAGA,Não,Não,Não
7333138000151,MANOEL MOTOS E CARROS,Revenda Multimarcas,Evandro fernando Machado Marczinski,Feirão Pontual - Feirão Setembro,Gabriel Pereira,0,Sem Estoque,16/12/2025,Acima de 90 dias,PAGA,Sim,Não,Não
7364938000130,Tadeu Motors,RevendaCarro,04911228377,FEIRÃO SETEMBRO - M,Fernanda Souza,103,Acima 101,24/08/2026,Até 15 dias,PENDENTE_ACEITE,Não,Não,Não
7371745000106,Jz Veículos,RevendaCarro,ELISANGELA FURQUIM LEMOS,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Sim,Sim
7425207000157,RYK MOTORS LTDA,Revenda Multimarcas,Tiago Oliveira da Franca,Feirão Pontual - 3 Feirões,Fernanda Souza,44,Até 50,29/08/2026,Até 15 dias,PAGA,Sim,Não,Não
7467514000109,Cândido Veículos,RevendaCarro,Thomas Edison Pereira,FEIRÃO SETEMBRO - M,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
7479776000185,FOX CAR VEICULOS,Revenda Multimarcas,WESLEY PAULO GONCALVES,Feirão Pontual - 3 Feirões,Ludmila Martins,150,Acima 101,31/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7516026000136,Se Akamine Com De Veiculos,RevendaCarro,Juliane Aparecida do Nascimento Alves,FEIRÃO SETEMBRO - M,Andre Souza,47,Até 50,27/08/2026,Até 15 dias,PAGA,Sim,Não,Não
7519494000164,PAKITO COMERCIO DE VEICULOS LTDA,Revenda Multimarcas,MARCOS RODRIGUES DE MORAIS AZAMBUJA,Feirão Pontual - 3 Feirões,,60,Até 100,29/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7557191000136,ANGECAR VEICULOS LTDA,RevendaCarro,Ederson Jorge de Carvalho,FEIRÃO SETEMBRO - M,Ludmila Martins,1,Até 5,18/05/2026,Acima de 90 dias,PENDENTE_ACEITE,Não,Não,Não
7559000000175,MARCIO VEICULOS MULTI MARCAS LTDA,Revenda Multimarcas,Ana Clara Resende Menezes,Feirão Pontual - 3 Feirões,Ludmila Martins,52,Até 100,01/07/2024,Acima de 90 dias,PAGA,Sim,Sim,Sim
756323000100,Iputinga automoveis,Concessionária,Janaina Matos,Feirão Pontual - 3 Feirões,Ruana Figueroa,42,Até 50,26/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7648955000107,Hagata Motors,Revenda Multimarcas,VITOR DA CUNHA MALLMANN,Feirão Pontual - 3 Feirões,Gabriel Pereira,17,Até 20,28/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7667767000118,Legacy Multimarcas,Revenda Multimarcas,Erika Mendes de Oliveira,Feirão Pontual - 3 Feirões,Juliana Grande,65,Até 100,31/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7707457000180,EDNALDO JOSE DA SILVA,Revenda Multimarcas,João Victor da Silva Torres,Feirão Pontual - 3 Feirões,Ruana Figueroa,0,Sem Estoque,,Nunca atualizou,3 PARC ATRASO,Sim,Não,Não
7734215000185,MK Motors Conercio de Veículos Ltda,RevendaCarro,Renato Lourenco Vieira,FEIRÃO SETEMBRO - P,Luana Marques,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
7746286000106,E F DOS SANTOS OLIVEIRA COMERCIO DE VEICULOS,RevendaCarro,Marcelo Lopes Mendes,FEIRÃO SETEMBRO - M,Luana Mota,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
7778397000196,PROSPECT CAR,Revenda Multimarcas,FRANCISCO ESIO DANTAS FRANCO,Feirão Pontual - Feirão Setembro,Luana Marques,0,Sem Estoque,10/09/2025,Acima de 90 dias,EM PROCESSAMENTO,Sim,Não,Não
7880090000100,LG VEICULOS EIRELI,Revenda Multimarcas,Cynthia Fernandes Moura,Feirão Pontual - Feirão Setembro,Gabriel Pereira,40,Até 50,03/06/2025,Acima de 90 dias,PAGA,Sim,Sim,Sim
7895536000161,Select car,Revenda Multimarcas,Cristiane Coelho challub Figueiredo,Feirão Pontual - 3 Feirões,Ludmila Martins,14,Até 20,28/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7910846000108,Melloscar,RevendaCarro,kleiton fenrich monteiro,FEIRÃO SETEMBRO - M,Gabriel Pereira,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
7915359000138,Pedrão Multimarcas,RevendaCarro,Nathália pinheiro Alexandrino,FEIRÃO SETEMBRO - M,Juliana Grande,0,Sem Estoque,13/07/2021,Acima de 90 dias,PAGA,Sim,Não,Não
7950180000898,Nissan Dahruj Americana,Concessionária,Rafael Ramos Nogueira,Feirão Pontual - 3 Feirões,Juliana Grande,89,Até 100,28/08/2026,Até 15 dias,1 PARC ATRASO,Sim,Sim,Sim
7950180000979,Nissan Dahruj Indaiatuba,Concessionária,Rafael Ramos Nogueira,Feirão Pontual - 3 Feirões,Juliana Grande,85,Até 100,28/08/2026,Até 15 dias,PAGA,Sim,Sim,Sim
7964676000144,PITCAR COMERCIO DE VEICULOS LTDA,RevendaCarro,Juliana de Matos,FEIRÃO SETEMBRO - P,Gabriel Pereira,15,Até 20,02/10/2025,Acima de 90 dias,PAGA,Sim,Sim,Sim
7986522000153,Lo Automoveis,RevendaCarro,Natália barbosa Bastos,FEIRÃO SETEMBRO - M,Juliana Grande,0,Sem Estoque,,Nunca atualizou,PENDENTE_ACEITE,Não,Não,Não
7994711000178,Joel Automoveis,RevendaCarro,Fernanda Bonani Costa,FEIRÃO SETEMBRO - P,Andre Souza,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Sim,Sim
8096043000124,Twister,RevendaCarro,Amanda Almeida,FEIRÃO SETEMBRO - M,Luana Mota,0,Sem Estoque,,Nunca atualizou,PAGA,Não,Não,Não
8098404000171,AZZURRA COMERCIO DE VEICULOS EIRELI,RevendaCarro,Ana Bueno,FEIRÃO SETEMBRO - P,Juliana Grande,0,Sem Estoque,14/01/2023,Acima de 90 dias,PAGA,Não,Não,Não
8208859000100,Unicar Automoveis,RevendaCarro,carolina jardim rocha araujo,FEIRÃO SETEMBRO - P,Ludmila Martins,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Não,Não
8209521000165,DECKMANN DA ROSA & CIA LTDA,RevendaCarro,GILMAR OLIVEIRA PEREIRA,FEIRÃO SETEMBRO - M,Bruna de Paula,0,Sem Estoque,,Nunca atualizou,PAGA,Sim,Sim,Sim
8223809000194,Ideal Veículos,RevendaCarro,JAILSON MORAES,FEIRÃO SETEMBRO - M,Gabriel Pereira,27,Até 30,28/08/2026,Até 15 dias,AGUARDANDO_PAGAMENTO,Não,Não,Não
8236268000139,BC10 Motors Ltda,Revenda Multimarcas,Renato Lourenço Vieira,Feirão Pontual - 3 Feirões,Luana Marques,15,Até 20,15/06/2026,61 a 90 dias,AGUARDANDO_PAGAMENTO,Sim,Não,Não
